software_version,cluster_header,clusterName,clusterSize,f_score,precision,recall,TN,FP,FN,TP,marker_count,NSForest_markers,binary_genes,onTarget
4.1,author_cell_type,HAC82,151,0.0554357868801971,0.0465116279069767,0.23841059602649,382240,738,115,36,4,"['ENSG00000230426', 'ENSG00000228999', 'ENSG00000286415', 'ENSG00000154783']","['ENSG00000230426', 'ENSG00000228262', 'ENSG00000228999', 'ENSG00000286415', 'ENSG00000154783', 'ENSG00000189108', 'ENSG00000254951', 'ENSG00000140945', 'ENSG00000132915', 'ENSG00000047617']",0.4968341588973999
4.1,author_cell_type,PENK,5000,0.6172096317280453,0.7644736842105263,0.3486,377592,537,3257,1743,2,"['ENSG00000181195', 'ENSG00000123119']","['ENSG00000181195', 'ENSG00000253503', 'ENSG00000123119', 'ENSG00000233067', 'ENSG00000198216', 'ENSG00000126733', 'ENSG00000139117', 'ENSG00000189056', 'ENSG00000102290', 'ENSG00000182732']",0.559831440448761
4.1,author_cell_type,HAC6,5000,0.6275695284159613,0.7195840554592721,0.4152,377320,809,2924,2076,2,"['ENSG00000253503', 'ENSG00000253807']","['ENSG00000096696', 'ENSG00000253503', 'ENSG00000254394', 'ENSG00000253807', 'ENSG00000178573', 'ENSG00000112419', 'ENSG00000126733', 'ENSG00000198216', 'ENSG00000163629', 'ENSG00000111885']",0.4442820847034454
4.1,author_cell_type,HAC38,3814,0.6495553759094583,0.7512856474988312,0.4213424226533823,378783,532,2207,1607,3,"['ENSG00000139263', 'ENSG00000182463', 'ENSG00000156395']","['ENSG00000139263', 'ENSG00000178573', 'ENSG00000180616', 'ENSG00000271774', 'ENSG00000182463', 'ENSG00000156395', 'ENSG00000126733', 'ENSG00000163629', 'ENSG00000236107', 'ENSG00000198838']",0.0496863760054111
4.1,author_cell_type,HAC75,387,0.5893074119076549,0.8899082568807339,0.2506459948320413,382730,12,290,97,4,"['ENSG00000259867', 'ENSG00000118557', 'ENSG00000166342', 'ENSG00000155307']","['ENSG00000259867', 'ENSG00000253807', 'ENSG00000258700', 'ENSG00000118557', 'ENSG00000166342', 'ENSG00000155307', 'ENSG00000101542', 'ENSG00000109452', 'ENSG00000119139', 'ENSG00000151062']",0.0637307912111282
4.1,author_cell_type,HAC5,5000,0.6967896023105976,0.771762534604737,0.5018,377387,742,2491,2509,2,"['ENSG00000259867', 'ENSG00000118557']","['ENSG00000259867', 'ENSG00000253807', 'ENSG00000178573', 'ENSG00000258700', 'ENSG00000118557', 'ENSG00000144366', 'ENSG00000185483', 'ENSG00000138759', 'ENSG00000109452', 'ENSG00000152910']",0.3370073139667511
4.1,author_cell_type,HAC49,2031,0.6522352277534903,0.7312252964426877,0.4554406696208764,380758,340,1106,925,3,"['ENSG00000178573', 'ENSG00000154080', 'ENSG00000180287']","['ENSG00000154175', 'ENSG00000178573', 'ENSG00000144366', 'ENSG00000154080', 'ENSG00000180287', 'ENSG00000260372', 'ENSG00000271774', 'ENSG00000182463', 'ENSG00000138759', 'ENSG00000110841']",0.1148952171206474
4.1,author_cell_type,HAC15,5000,0.5537712391214256,0.9191745485812554,0.2138,378035,94,3931,1069,3,"['ENSG00000116183', 'ENSG00000154080', 'ENSG00000138653']","['ENSG00000049323', 'ENSG00000285294', 'ENSG00000116183', 'ENSG00000154080', 'ENSG00000138653', 'ENSG00000260372', 'ENSG00000249806', 'ENSG00000138639', 'ENSG00000109452', 'ENSG00000141449']",0.1043226271867752
4.1,author_cell_type,HAC89,84,0.0375375375375375,0.0310077519379844,0.238095238095238,382420,625,64,20,5,"['ENSG00000164136', 'ENSG00000049323', 'ENSG00000180828', 'ENSG00000116183', 'ENSG00000154080']","['ENSG00000164136', 'ENSG00000285294', 'ENSG00000049323', 'ENSG00000180828', 'ENSG00000116183', 'ENSG00000154080', 'ENSG00000138653', 'ENSG00000118557', 'ENSG00000260372', 'ENSG00000070729']",0.1557776182889938
4.1,author_cell_type,HAC11,5000,0.7085096735187424,0.9110787172011662,0.375,377946,183,3125,1875,2,"['ENSG00000149554', 'ENSG00000170962']","['ENSG00000149554', 'ENSG00000196083', 'ENSG00000170962', 'ENSG00000065320', 'ENSG00000260807', 'ENSG00000103227', 'ENSG00000258700', 'ENSG00000160111', 'ENSG00000158089', 'ENSG00000256422']",0.4787038564682007
4.1,author_cell_type,HAC81,159,0.5445544554455446,0.9166666666666666,0.2075471698113207,382967,3,126,33,5,"['ENSG00000170962', 'ENSG00000260807', 'ENSG00000160111', 'ENSG00000080200', 'ENSG00000117154']","['ENSG00000170962', 'ENSG00000260807', 'ENSG00000103227', 'ENSG00000160111', 'ENSG00000080200', 'ENSG00000117154', 'ENSG00000186297', 'ENSG00000166342', 'ENSG00000155307', 'ENSG00000140090']",0.1178788021206855
4.1,author_cell_type,HAC93,55,0.7407407407407407,1.0,0.3636363636363636,383074,0,35,20,4,"['ENSG00000128918', 'ENSG00000165973', 'ENSG00000254951', 'ENSG00000156194']","['ENSG00000134533', 'ENSG00000251574', 'ENSG00000128918', 'ENSG00000165973', 'ENSG00000254951', 'ENSG00000156194', 'ENSG00000132915', 'ENSG00000147862', 'ENSG00000047617', 'ENSG00000163288']",0.1420848071575164
4.1,author_cell_type,HAC14,5000,0.7930747263207997,0.9031165311653117,0.5332,377843,286,2334,2666,2,"['ENSG00000165973', 'ENSG00000147862']","['ENSG00000164946', 'ENSG00000008441', 'ENSG00000128918', 'ENSG00000135111', 'ENSG00000165973', 'ENSG00000147862', 'ENSG00000102935', 'ENSG00000271774', 'ENSG00000132321', 'ENSG00000182463']",0.1177492439746856
4.1,author_cell_type,HAC29,5000,0.7954804189435337,0.8895607893061744,0.559,377782,347,2205,2795,2,"['ENSG00000187147', 'ENSG00000183287']","['ENSG00000241158', 'ENSG00000148848', 'ENSG00000287092', 'ENSG00000187147', 'ENSG00000183287', 'ENSG00000241684', 'ENSG00000246662', 'ENSG00000081479', 'ENSG00000163536', 'ENSG00000156395']",0.1658451110124588
4.1,author_cell_type,CAI,450,0.7565217391304347,0.9942857142857144,0.3866666666666666,382678,1,276,174,3,"['ENSG00000070193', 'ENSG00000180176', 'ENSG00000106018']","['ENSG00000270321', 'ENSG00000070193', 'ENSG00000180176', 'ENSG00000123243', 'ENSG00000106018', 'ENSG00000225206', 'ENSG00000188641', 'ENSG00000171094', 'ENSG00000180616', 'ENSG00000287092']",0.6163342595100403
4.1,author_cell_type,CAII,3865,0.866774916879301,0.9889722099691222,0.5800776196636481,379239,25,1623,2242,2,"['ENSG00000075223', 'ENSG00000104313']","['ENSG00000075223', 'ENSG00000124749', 'ENSG00000104313', 'ENSG00000180176', 'ENSG00000162595', 'ENSG00000006128', 'ENSG00000173157', 'ENSG00000107099', 'ENSG00000172995', 'ENSG00000179399']",0.8019367456436157
4.1,author_cell_type,HAC41,3032,0.6364306784660767,0.9210245464247598,0.2846306068601583,380023,74,2169,863,3,"['ENSG00000006128', 'ENSG00000233611', 'ENSG00000077522']","['ENSG00000006128', 'ENSG00000172201', 'ENSG00000182177', 'ENSG00000233611', 'ENSG00000077522', 'ENSG00000152953', 'ENSG00000187147', 'ENSG00000128573', 'ENSG00000237978', 'ENSG00000188517']",0.204591229557991
4.1,author_cell_type,HAC59,990,0.6945589447650453,0.9387186629526464,0.3404040404040404,382117,22,653,337,2,"['ENSG00000218819', 'ENSG00000103154']","['ENSG00000218819', 'ENSG00000235537', 'ENSG00000138039', 'ENSG00000103154', 'ENSG00000163508', 'ENSG00000165973', 'ENSG00000152953', 'ENSG00000183662', 'ENSG00000237596', 'ENSG00000188580']",1.0
4.1,author_cell_type,HAC32,4645,0.7329309398761464,0.9220907297830376,0.4025834230355221,378326,158,2775,1870,3,"['ENSG00000161270', 'ENSG00000165899', 'ENSG00000241956']","['ENSG00000229315', 'ENSG00000161270', 'ENSG00000253693', 'ENSG00000165899', 'ENSG00000241956', 'ENSG00000137809', 'ENSG00000226149', 'ENSG00000146376', 'ENSG00000108001', 'ENSG00000147488']",0.1652657985687255
4.1,author_cell_type,HAC42,2695,0.7077122488658457,0.8701195219123506,0.4051948051948052,380271,163,1603,1092,2,"['ENSG00000241956', 'ENSG00000152784']","['ENSG00000253236', 'ENSG00000253693', 'ENSG00000165899', 'ENSG00000241956', 'ENSG00000152784', 'ENSG00000287151', 'ENSG00000108001', 'ENSG00000154654', 'ENSG00000151229', 'ENSG00000228222']",0.1440859287977218
4.1,author_cell_type,HAC91,74,0.3937007874015748,0.4444444444444444,0.2702702702702703,383030,25,54,20,5,"['ENSG00000144227', 'ENSG00000271774', 'ENSG00000185483', 'ENSG00000146376', 'ENSG00000151952']","['ENSG00000144227', 'ENSG00000271774', 'ENSG00000125869', 'ENSG00000185483', 'ENSG00000146376', 'ENSG00000151952', 'ENSG00000182463', 'ENSG00000073792', 'ENSG00000154027', 'ENSG00000234352']",0.0560272969305515
4.1,author_cell_type,HAC50,1561,0.6940315572833295,0.8634423897581792,0.3888532991672005,381472,96,954,607,2,"['ENSG00000165105', 'ENSG00000144227']","['ENSG00000165105', 'ENSG00000248307', 'ENSG00000115290', 'ENSG00000246662', 'ENSG00000145451', 'ENSG00000144227', 'ENSG00000174145', 'ENSG00000188803', 'ENSG00000136267', 'ENSG00000044524']",0.3503657579421997
4.1,author_cell_type,HAC95,39,0.7086614173228346,0.8181818181818182,0.4615384615384615,383086,4,21,18,4,"['ENSG00000248307', 'ENSG00000139292', 'ENSG00000254951', 'ENSG00000237978']","['ENSG00000257986', 'ENSG00000287144', 'ENSG00000248307', 'ENSG00000139292', 'ENSG00000254951', 'ENSG00000237978', 'ENSG00000160111', 'ENSG00000145451', 'ENSG00000246662', 'ENSG00000144227']",0.2180637121200561
4.1,author_cell_type,HAC74,412,0.5888429752066116,0.8201438848920863,0.2766990291262136,382692,25,298,114,5,"['ENSG00000144227', 'ENSG00000166342', 'ENSG00000182463', 'ENSG00000151952', 'ENSG00000155307']","['ENSG00000144227', 'ENSG00000166342', 'ENSG00000182463', 'ENSG00000186297', 'ENSG00000151952', 'ENSG00000155307', 'ENSG00000140090', 'ENSG00000171189', 'ENSG00000101542', 'ENSG00000072657']",0.0468112230300903
4.1,author_cell_type,HAC17,5000,0.722927807486631,0.8686746987951808,0.4326,377802,327,2837,2163,2,"['ENSG00000248510', 'ENSG00000271774']","['ENSG00000248510', 'ENSG00000125844', 'ENSG00000143786', 'ENSG00000165646', 'ENSG00000263069', 'ENSG00000271774', 'ENSG00000144227', 'ENSG00000101463', 'ENSG00000182463', 'ENSG00000072657']",0.5574619174003601
4.1,author_cell_type,HAC2,5000,0.5840355805243446,0.7661207778915046,0.2994,377672,457,3503,1497,3,"['ENSG00000125869', 'ENSG00000073792', 'ENSG00000182463']","['ENSG00000271774', 'ENSG00000144227', 'ENSG00000125869', 'ENSG00000154027', 'ENSG00000073792', 'ENSG00000182463', 'ENSG00000151952', 'ENSG00000181072', 'ENSG00000182256', 'ENSG00000176771']",0.0789300724864006
4.1,author_cell_type,HAC90,79,0.7035175879396985,0.9333333333333332,0.3544303797468354,383048,2,51,28,4,"['ENSG00000101974', 'ENSG00000144227', 'ENSG00000132915', 'ENSG00000271774']","['ENSG00000101974', 'ENSG00000257165', 'ENSG00000144227', 'ENSG00000130561', 'ENSG00000132915', 'ENSG00000271774', 'ENSG00000182463', 'ENSG00000151952', 'ENSG00000181072', 'ENSG00000182256']",0.0802610144019126
4.1,author_cell_type,VG3*,584,0.6436965811965812,0.7484472049689441,0.4126712328767123,382464,81,343,241,3,"['ENSG00000173068', 'ENSG00000241956', 'ENSG00000166342']","['ENSG00000179520', 'ENSG00000122584', 'ENSG00000173068', 'ENSG00000241956', 'ENSG00000166342', 'ENSG00000178568', 'ENSG00000155307', 'ENSG00000165588', 'ENSG00000119139', 'ENSG00000248550']",0.1364498883485794
4.1,author_cell_type,SEG,5000,0.8163913595933926,0.8882488479262672,0.6168,377741,388,1916,3084,2,"['ENSG00000007062', 'ENSG00000108001']","['ENSG00000152270', 'ENSG00000007062', 'ENSG00000147862', 'ENSG00000104043', 'ENSG00000075711', 'ENSG00000108001', 'ENSG00000247809', 'ENSG00000142949', 'ENSG00000196090', 'ENSG00000188580']",0.0763104036450386
4.1,author_cell_type,SEG*,234,0.5720823798627003,0.625,0.4273504273504273,382835,60,134,100,3,"['ENSG00000008441', 'ENSG00000119042', 'ENSG00000132915']","['ENSG00000164946', 'ENSG00000008441', 'ENSG00000128918', 'ENSG00000257165', 'ENSG00000119042', 'ENSG00000132915', 'ENSG00000130561', 'ENSG00000047617', 'ENSG00000147862', 'ENSG00000108001']",0.0858083441853523
4.1,author_cell_type,HAC12,5000,0.6255618819298772,0.8001916626736943,0.334,377712,417,3330,1670,2,"['ENSG00000008441', 'ENSG00000241956']","['ENSG00000155011', 'ENSG00000164946', 'ENSG00000008441', 'ENSG00000119866', 'ENSG00000241956', 'ENSG00000113361', 'ENSG00000177822', 'ENSG00000147862', 'ENSG00000134115', 'ENSG00000176771']",0.1492478400468826
4.1,author_cell_type,HAC21,5000,0.8296330918438888,0.937603169362826,0.568,377940,189,2160,2840,2,"['ENSG00000107593', 'ENSG00000259417']","['ENSG00000107593', 'ENSG00000101198', 'ENSG00000169136', 'ENSG00000259417', 'ENSG00000022355', 'ENSG00000246662', 'ENSG00000237515', 'ENSG00000125869', 'ENSG00000170381', 'ENSG00000145864']",0.5825076103210449
4.1,author_cell_type,HAC84,117,0.6389776357827476,0.8163265306122449,0.3418803418803419,383003,9,77,40,4,"['ENSG00000152034', 'ENSG00000253693', 'ENSG00000132915', 'ENSG00000146376']","['ENSG00000152034', 'ENSG00000253693', 'ENSG00000241956', 'ENSG00000132915', 'ENSG00000226149', 'ENSG00000146376', 'ENSG00000162946', 'ENSG00000108001', 'ENSG00000261873', 'ENSG00000165588']",0.1073050945997238
4.1,author_cell_type,VG3,5000,0.8342547545333923,0.9223716381418092,0.6036,377875,254,1982,3018,2,"['ENSG00000122584', 'ENSG00000173068']","['ENSG00000179520', 'ENSG00000138119', 'ENSG00000231772', 'ENSG00000106689', 'ENSG00000122584', 'ENSG00000173068', 'ENSG00000253693', 'ENSG00000241956', 'ENSG00000196090', 'ENSG00000178568']",0.2070699632167816
4.1,author_cell_type,AII,5000,0.7616134384072999,0.8225083986562151,0.5876,377495,634,2062,2938,2,"['ENSG00000113504', 'ENSG00000237928']","['ENSG00000159251', 'ENSG00000149295', 'ENSG00000113504', 'ENSG00000138604', 'ENSG00000101463', 'ENSG00000237928', 'ENSG00000128536', 'ENSG00000134215', 'ENSG00000162599', 'ENSG00000117069']",0.2266450226306915
4.1,author_cell_type,AII*,1057,0.6433895645351118,0.8793565683646113,0.3103122043519394,382027,45,729,328,3,"['ENSG00000113504', 'ENSG00000188107', 'ENSG00000198691']","['ENSG00000113504', 'ENSG00000132915', 'ENSG00000130561', 'ENSG00000188107', 'ENSG00000198691', 'ENSG00000162946', 'ENSG00000261873', 'ENSG00000117069', 'ENSG00000258776', 'ENSG00000165588']",0.025676118209958
4.1,author_cell_type,20,138,0.0228294943437372,0.0184369840396257,0.4855072463768116,379424,3567,71,67,2,"['ENSG00000164309', 'ENSG00000140470']","['ENSG00000164309', 'ENSG00000140470', 'ENSG00000205922', 'ENSG00000244040', 'ENSG00000153976', 'ENSG00000157890', 'ENSG00000164142', 'ENSG00000108387', 'ENSG00000112902', 'ENSG00000140479']",0.4192368388175964
4.1,author_cell_type,MG_ON,5000,0.6363917207290701,0.8293910417715148,0.3296,377790,339,3352,1648,2,"['ENSG00000221818', 'ENSG00000184347']","['ENSG00000132854', 'ENSG00000166415', 'ENSG00000221818', 'ENSG00000285679', 'ENSG00000184347', 'ENSG00000245694', 'ENSG00000197321', 'ENSG00000188730', 'ENSG00000271945', 'ENSG00000071054']",0.2258763909339904
4.1,author_cell_type,MG_OFF,5000,0.5748017924853499,0.8079951544518473,0.2668,377812,317,3666,1334,3,"['ENSG00000110693', 'ENSG00000175471', 'ENSG00000108018']","['ENSG00000189108', 'ENSG00000110693', 'ENSG00000175471', 'ENSG00000080493', 'ENSG00000108018', 'ENSG00000188730', 'ENSG00000170959', 'ENSG00000185532', 'ENSG00000071054', 'ENSG00000185352']",0.0426577292382717
4.1,author_cell_type,0,473,0.0926743159752868,0.1272727272727272,0.0443974630021141,382512,144,452,21,4,"['ENSG00000277586', 'ENSG00000162599', 'ENSG00000166922', 'ENSG00000171724']","['ENSG00000189108', 'ENSG00000277586', 'ENSG00000162599', 'ENSG00000071054', 'ENSG00000166922', 'ENSG00000171724', 'ENSG00000157445', 'ENSG00000213585', 'ENSG00000135472', 'ENSG00000134532']",0.0230470895767211
4.1,author_cell_type,HRGC4,5000,0.262979465323518,0.4079639368895567,0.1086,377341,788,4457,543,1,['ENSG00000160299'],"['ENSG00000160299', 'ENSG00000142185', 'ENSG00000080493', 'ENSG00000185567', 'ENSG00000157110', 'ENSG00000277586', 'ENSG00000131016', 'ENSG00000054654', 'ENSG00000132359', 'ENSG00000170959']",0.0931431055068969
4.1,author_cell_type,HRGC5,5000,0.1974706491712707,0.1702220017363264,0.549,364748,13381,2255,2745,2,"['ENSG00000286637', 'ENSG00000225937']","['ENSG00000286637', 'ENSG00000225937', 'ENSG00000157110', 'ENSG00000231606', 'ENSG00000152128', 'ENSG00000185053', 'ENSG00000271945', 'ENSG00000225783', 'ENSG00000042813', 'ENSG00000228842']",0.0567843094468116
4.1,author_cell_type,HRGC3,5000,0.7491664351208669,0.9182630906768838,0.4314,377937,192,2843,2157,3,"['ENSG00000162772', 'ENSG00000110660', 'ENSG00000136383']","['ENSG00000162772', 'ENSG00000110660', 'ENSG00000116717', 'ENSG00000235448', 'ENSG00000089101', 'ENSG00000136383', 'ENSG00000146592', 'ENSG00000122254', 'ENSG00000052795', 'ENSG00000182718']",1.0
4.1,author_cell_type,ipRGC_1,115,0.8782201405152225,0.9615384615384616,0.6521739130434783,383011,3,40,75,2,"['ENSG00000122375', 'ENSG00000164532']","['ENSG00000122375', 'ENSG00000164532', 'ENSG00000066468', 'ENSG00000122367', 'ENSG00000069018', 'ENSG00000267586', 'ENSG00000173077', 'ENSG00000287249', 'ENSG00000221866', 'ENSG00000150394']",1.0
4.1,author_cell_type,PG_ON,5000,0.7488905325443787,0.9507042253521126,0.405,378024,105,2975,2025,2,"['ENSG00000134871', 'ENSG00000172995']","['ENSG00000153822', 'ENSG00000187498', 'ENSG00000237720', 'ENSG00000227115', 'ENSG00000134871', 'ENSG00000172995', 'ENSG00000120907', 'ENSG00000148935', 'ENSG00000150394', 'ENSG00000151952']",0.2166961431503296
4.1,author_cell_type,19,345,0.7271815446339017,0.8895705521472392,0.4202898550724637,382766,18,200,145,3,"['ENSG00000172995', 'ENSG00000022355', 'ENSG00000110693']","['ENSG00000172995', 'ENSG00000022355', 'ENSG00000184347', 'ENSG00000110693', 'ENSG00000237515', 'ENSG00000150556', 'ENSG00000256422', 'ENSG00000116147', 'ENSG00000237978', 'ENSG00000197584']",0.1339622139930725
4.1,author_cell_type,9,96,0.55,0.8461538461538461,0.2291666666666666,383029,4,74,22,2,"['ENSG00000150556', 'ENSG00000118557']","['ENSG00000250049', 'ENSG00000150556', 'ENSG00000187123', 'ENSG00000198797', 'ENSG00000271774', 'ENSG00000118557', 'ENSG00000185942', 'ENSG00000182463', 'ENSG00000064763', 'ENSG00000102290']",0.1709102690219879
4.1,author_cell_type,ON_DSGC,115,0.599250936329588,0.8421052631578947,0.2782608695652174,383008,6,83,32,2,"['ENSG00000173068', 'ENSG00000226149']","['ENSG00000232310', 'ENSG00000233766', 'ENSG00000143340', 'ENSG00000173068', 'ENSG00000226149', 'ENSG00000237978', 'ENSG00000144339', 'ENSG00000197584', 'ENSG00000152822', 'ENSG00000182256']",0.1914896219968795
4.1,author_cell_type,ipRGC_2,849,0.7174666006927264,0.9897610921501706,0.3415783274440518,382277,3,559,290,2,"['ENSG00000112038', 'ENSG00000165078']","['ENSG00000163235', 'ENSG00000112038', 'ENSG00000165078', 'ENSG00000287912', 'ENSG00000172575', 'ENSG00000134121', 'ENSG00000158258', 'ENSG00000054654', 'ENSG00000188580', 'ENSG00000271945']",0.4978984594345093
4.1,author_cell_type,16,50,0.4929577464788732,0.6086956521739131,0.28,383070,9,36,14,2,"['ENSG00000152527', 'ENSG00000221818']","['ENSG00000026559', 'ENSG00000152527', 'ENSG00000113389', 'ENSG00000235531', 'ENSG00000221818', 'ENSG00000287249', 'ENSG00000119042', 'ENSG00000233355', 'ENSG00000147246', 'ENSG00000234377']",0.6676997542381287
4.1,author_cell_type,15,235,0.604075691411936,0.7345132743362832,0.3531914893617021,382864,30,152,83,2,"['ENSG00000151388', 'ENSG00000172995']","['ENSG00000167210', 'ENSG00000151388', 'ENSG00000163513', 'ENSG00000227240', 'ENSG00000172995', 'ENSG00000106078', 'ENSG00000234377', 'ENSG00000189056', 'ENSG00000172461', 'ENSG00000114541']",0.5856064558029175
4.1,author_cell_type,1,195,0.505443234836703,0.5803571428571429,0.3333333333333333,382887,47,130,65,2,"['ENSG00000235531', 'ENSG00000112902']","['ENSG00000285454', 'ENSG00000235531', 'ENSG00000180287', 'ENSG00000112902', 'ENSG00000188517', 'ENSG00000170017', 'ENSG00000128573', 'ENSG00000271774', 'ENSG00000171208', 'ENSG00000234377']",0.2942076921463012
4.1,author_cell_type,4,208,0.3875,0.6458333333333334,0.1490384615384615,382904,17,177,31,2,"['ENSG00000224141', 'ENSG00000112893']","['ENSG00000224141', 'ENSG00000137252', 'ENSG00000112893', 'ENSG00000110693', 'ENSG00000128641', 'ENSG00000234377', 'ENSG00000271774', 'ENSG00000182463', 'ENSG00000233067', 'ENSG00000179242']",0.3793508410453796
4.1,author_cell_type,3,187,0.5808656036446469,0.8095238095238095,0.2727272727272727,382930,12,136,51,2,"['ENSG00000235531', 'ENSG00000255595']","['ENSG00000235531', 'ENSG00000119042', 'ENSG00000255595', 'ENSG00000198108', 'ENSG00000241956', 'ENSG00000183960', 'ENSG00000147202', 'ENSG00000182732', 'ENSG00000136267', 'ENSG00000196782']",0.1752940416336059
4.1,author_cell_type,17_21,591,0.6597774244833068,0.7685185185185185,0.4213197969543147,382463,75,342,249,2,"['ENSG00000226149', 'ENSG00000140479']","['ENSG00000277987', 'ENSG00000226149', 'ENSG00000140479', 'ENSG00000146376', 'ENSG00000234377', 'ENSG00000151136', 'ENSG00000185760', 'ENSG00000228740', 'ENSG00000179242', 'ENSG00000170959']",0.1352550983428955
4.1,author_cell_type,14,128,0.5381944444444444,0.775,0.2421875,382992,9,97,31,2,"['ENSG00000204161', 'ENSG00000140563']","['ENSG00000204161', 'ENSG00000067955', 'ENSG00000159216', 'ENSG00000234715', 'ENSG00000140563', 'ENSG00000248455', 'ENSG00000110693', 'ENSG00000234377', 'ENSG00000189056', 'ENSG00000114541']",0.610210657119751
4.1,author_cell_type,18,159,0.5970149253731343,0.9090909090909092,0.2515723270440251,382966,4,119,40,3,"['ENSG00000228824', 'ENSG00000225206', 'ENSG00000228566']","['ENSG00000223715', 'ENSG00000154478', 'ENSG00000231718', 'ENSG00000228824', 'ENSG00000225206', 'ENSG00000228566', 'ENSG00000173068', 'ENSG00000151812', 'ENSG00000138639', 'ENSG00000155052']",0.1534210741519928
4.1,author_cell_type,PG_OFF_2,3312,0.6707434514637904,0.7878959276018099,0.4205917874396135,379442,375,1919,1393,2,"['ENSG00000072315', 'ENSG00000171502']","['ENSG00000072315', 'ENSG00000108231', 'ENSG00000171502', 'ENSG00000113645', 'ENSG00000180287', 'ENSG00000198673', 'ENSG00000182132', 'ENSG00000042781', 'ENSG00000156395', 'ENSG00000150995']",0.6067217588424683
4.1,author_cell_type,H2,5000,0.7254247572815534,0.8331010452961672,0.4782,377650,479,2609,2391,2,"['ENSG00000136842', 'ENSG00000153976']","['ENSG00000136842', 'ENSG00000135355', 'ENSG00000153976', 'ENSG00000244040', 'ENSG00000205922', 'ENSG00000119547', 'ENSG00000104327', 'ENSG00000099715', 'ENSG00000169856', 'ENSG00000143549']",0.6662545204162598
4.1,author_cell_type,H1,5000,0.8615707162284678,0.9617330803289058,0.6082,378008,121,1959,3041,2,"['ENSG00000205922', 'ENSG00000157890']","['ENSG00000273706', 'ENSG00000164309', 'ENSG00000140470', 'ENSG00000205922', 'ENSG00000157890', 'ENSG00000119547', 'ENSG00000112902', 'ENSG00000145555', 'ENSG00000140479', 'ENSG00000116147']",0.4188464283943176
4.1,author_cell_type,MG,5000,0.77829502473087,0.978509373571102,0.428,378082,47,2860,2140,2,"['ENSG00000078098', 'ENSG00000148604']","['ENSG00000128849', 'ENSG00000073734', 'ENSG00000078098', 'ENSG00000138798', 'ENSG00000137573', 'ENSG00000148604', 'ENSG00000140522', 'ENSG00000107736', 'ENSG00000156510', 'ENSG00000095777']",0.870305061340332
4.1,author_cell_type,Astrocyte,5000,0.8702472373103577,0.909024211298606,0.7434,377757,372,1283,3717,1,['ENSG00000243620'],"['ENSG00000243620', 'ENSG00000196092', 'ENSG00000075891', 'ENSG00000041982', 'ENSG00000018625', 'ENSG00000058866', 'ENSG00000131095', 'ENSG00000236790', 'ENSG00000136732', 'ENSG00000013297']",1.0
4.1,author_cell_type,Microglia,4894,0.9152652005174644,0.9679031833727968,0.7517368205966489,378113,122,1215,3679,1,['ENSG00000018280'],"['ENSG00000019582', 'ENSG00000168918', 'ENSG00000018280', 'ENSG00000122862', 'ENSG00000173391', 'ENSG00000090104', 'ENSG00000028137', 'ENSG00000077420', 'ENSG00000172243', 'ENSG00000198223']",1.0
4.1,author_cell_type,PG_OFF_1,3997,0.7802915637696168,0.9158485273492286,0.4901175881911433,378952,180,2038,1959,2,"['ENSG00000165084', 'ENSG00000287290']","['ENSG00000165084', 'ENSG00000158089', 'ENSG00000287092', 'ENSG00000198673', 'ENSG00000287290', 'ENSG00000189056', 'ENSG00000158258', 'ENSG00000171444', 'ENSG00000154655', 'ENSG00000185760']",0.2136861979961395
4.1,author_cell_type,11,470,0.6263048016701461,0.9836065573770492,0.2553191489361702,382657,2,350,120,2,"['ENSG00000169302', 'ENSG00000128573']","['ENSG00000286062', 'ENSG00000135272', 'ENSG00000169302', 'ENSG00000128573', 'ENSG00000183960', 'ENSG00000069020', 'ENSG00000108018', 'ENSG00000182732', 'ENSG00000174473', 'ENSG00000137872']",0.2115487456321716
4.1,author_cell_type,OFF-SAC*,274,0.7112676056338029,0.926605504587156,0.3686131386861314,382847,8,173,101,4,"['ENSG00000284862', 'ENSG00000115665', 'ENSG00000166342', 'ENSG00000155307']","['ENSG00000284862', 'ENSG00000115665', 'ENSG00000166342', 'ENSG00000155307', 'ENSG00000165588', 'ENSG00000258776', 'ENSG00000171189', 'ENSG00000101542', 'ENSG00000151062', 'ENSG00000104219']",0.150446280837059
4.1,author_cell_type,ON-SAC,5000,0.7144854586129754,0.7452600875060769,0.6132,377081,1048,1934,3066,2,"['ENSG00000141655', 'ENSG00000284862']","['ENSG00000139219', 'ENSG00000141655', 'ENSG00000070748', 'ENSG00000284862', 'ENSG00000125355', 'ENSG00000115665', 'ENSG00000140873', 'ENSG00000102755', 'ENSG00000168952', 'ENSG00000118276']",0.4665251076221466
4.1,author_cell_type,OFF-SAC,4647,0.7393410141630586,0.8975501113585747,0.4336130837099203,378252,230,2632,2015,2,"['ENSG00000130147', 'ENSG00000284862']","['ENSG00000130147', 'ENSG00000115665', 'ENSG00000125355', 'ENSG00000284862', 'ENSG00000070748', 'ENSG00000156076', 'ENSG00000116183', 'ENSG00000140090', 'ENSG00000258779', 'ENSG00000120549']",0.4358763694763183
