gene,Astro_1,Astro_2,Astro_3,Astro_4,Astro_5,Chandelier_1,Endo_1,Endo_2,L2/3 IT_1,L2/3 IT_2,L2/3 IT_3,L2/3 IT_4,L2/3 IT_5,L2/3 IT_6,L4 IT_1,L4 IT_3,L4 IT_5,L5 ET_1,L5 ET_2,L5 ET_3,L5 IT_1,L5 IT_2,L5 IT_3,L5 IT_4,L5 IT_6,L5/6 NP_1,L5/6 NP_2,L5/6 NP_3,L5/6 NP_4,L5/6 NP_5,L5/6 NP_6,L6 CT_1,L6 CT_2,L6 CT_3,L6 IT Car3_1,L6 IT Car3_2,L6 IT_1,L6 IT_2,L6b_1,L6b_2,L6b_3,L6b_4,L6b_5,L6b_6,Lamp5 Lhx6_1,Lamp5_1,Lamp5_2,Lamp5_3,Lamp5_4,Lamp5_5,Lamp5_6,Lamp5_7,Micro/PVM_1,OPC_1,Oligo_1,Oligo_2,Oligo_3,Oligo_4,Pax6_1,Pax6_2,Pax6_3,Pax6_4,Pvalb_1,Pvalb_2,Pvalb_3,Pvalb_4,Pvalb_5,Pvalb_6,Pvalb_7,Pvalb_8,Pvalb_9,Sncg_1,Sncg_2,Sncg_3,Sncg_4,Sncg_5,Sncg_6,Sncg_7,Sncg_8,Sst Chodl_1,Sst_1,Sst_10,Sst_11,Sst_12,Sst_13,Sst_14,Sst_15,Sst_16,Sst_17,Sst_18,Sst_19,Sst_2,Sst_21,Sst_22,Sst_23,Sst_24,Sst_25,Sst_26,Sst_27,Sst_28,Sst_29,Sst_3,Sst_30,Sst_31,Sst_32,Sst_33,Sst_35,Sst_36,Sst_37,Sst_4,Sst_5,Sst_6,Sst_7,Sst_8,Sst_9,VLMC_1,VLMC_2,Vip_1,Vip_10,Vip_11,Vip_12,Vip_13,Vip_14,Vip_15,Vip_16,Vip_17,Vip_18,Vip_19,Vip_2,Vip_20,Vip_21,Vip_22,Vip_23,Vip_24,Vip_25,Vip_26,Vip_27,Vip_28,Vip_29,Vip_3,Vip_4,Vip_5,Vip_6,Vip_7,Vip_8,Vip_9
MRPL14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9561715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPR137C,0.0,0.0,0.0,0.0,0.0,4.9490185,0.0,0.0,4.4504237,4.285281,4.5453615,4.3580537,4.3866973,4.0054274,4.5221496,4.507622,3.824873,4.4344273,4.3746095,5.0638065,4.803057,4.4620256,4.7066813,5.036348,4.277858,5.247514,5.0479116,5.1145096,5.1516733,5.060376,4.889488,4.535157,4.2751393,4.695053,3.9571815,4.4523926,3.8401659,3.7678494,5.1281,5.1795893,4.383492,5.01057,5.1335764,4.320231,4.2760715,5.0541954,4.747187,4.641919,4.9174113,5.71995,5.2712603,4.7297854,0.0,0.0,0.0,0.0,0.0,0.0,5.049273,5.5759134,4.986993,5.2384768,5.0213113,5.2998085,4.4244156,4.2558517,4.3990626,4.034896,0.0,4.136569,0.0,5.724403,5.630692,5.764765,5.56537,5.8367004,5.4726033,5.4373074,5.3667893,4.947802,4.9591503,5.2976556,5.19281,4.992769,5.267269,3.8520012,4.7916737,4.7184587,5.384883,5.19806,5.09921,4.927535,5.3275805,5.0883455,5.483941,5.1440077,4.8461695,5.272737,4.97863,5.54957,5.266246,5.3723216,5.2530594,4.7628336,4.9482546,5.0996995,4.989464,4.8299584,5.1601367,5.3605766,4.7131824,5.187028,4.924574,5.153754,5.193733,0.0,0.0,5.3776703,5.0934277,5.261636,5.3462114,5.331258,5.497163,5.292715,4.942567,5.178937,5.432032,5.165587,5.3748856,5.449733,4.497516,5.5349607,5.1901116,5.240934,5.329315,4.9727545,4.5865316,5.1834955,5.096304,5.444288,4.9996567,5.074354,4.9716444,4.710411,4.9029746,5.1223645
ZFP82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.650578,0.0,0.0,0.0,0.0,0.0,2.5106025,2.7496264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0091443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9867086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7449515,0.0,0.0,0.0,3.5536244,3.5993176,0.0,0.0,0.0,2.975696,3.0195916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.299213,0.0,0.0,0.0,0.0,4.073182,0.0,0.0,0.0,0.0,0.0,4.072299,0.0,3.3389487,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAPPC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5248892,0.0,0.0,3.8386521,0.0,0.0,0.0,0.0,0.0,0.0,4.0053744,4.0796995,0.0,4.1250525,0.0,0.0,0.0,3.811332,0.0,0.0,0.0,0.0,0.0,3.3344734,0.0,4.1257815,0.0,4.562335,0.0,0.0,0.0,0.0,0.0,4.176406,0.0,0.0,0.0,0.0,4.391845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8189278,0.0,0.0,0.0,3.187119,3.9848275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.005507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.025126,0.0,1.9373201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC25A42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6428616,0.0,2.7854888,3.1355898,3.6138394,0.0,0.0,4.087506,3.5945718,3.1706395,3.3693333,4.1670423,3.468023,3.4650774,3.2247043,0.0,3.5280926,0.0,0.0,0.0,3.7567887,0.0,0.0,3.1520684,0.0,0.0,3.4054332,3.538028,2.9561715,0.0,0.0,3.0923874,0.0,0.0,3.1621947,0.0,3.6594727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.301306,4.1452136,3.7978737,3.9169414,3.909338,4.015053,4.266325,4.1103234,3.9931245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9967885,0.0,0.0,3.3892145,0.0,0.0,0.0,0.0,3.7431383,0.0,0.0,0.0,0.0,0.0,3.6035132,0.0,4.148368,0.0,0.0,0.0,3.7314436,0.0,0.0,0.0,4.005507,3.4616027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.549292,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC26A11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6654625,3.6809285,0.0,3.9000742,3.8737168,0.0,3.2937496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7427027,3.4685984,3.005488,3.4642675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4304616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6721454,0.0,3.9635944,0.0,0.0,0.0,0.0,3.5136323,0.0,0.0,0.0,0.0,0.0,3.959247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.677071,0.0,0.0,3.2098505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9907403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9789412,0.0,0.0,0.0
HIGD1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2872772,0.0,3.3958516,3.3264434,4.273347,3.0289426,0.0,0.0,3.2130575,3.482723,3.2398875,4.4047484,4.2799277,3.4380994,4.566661,0.0,3.2899354,0.0,4.249635,0.0,0.0,0.0,3.1990156,3.6161435,3.8358095,0.0,4.289298,3.142202,4.698895,3.3608646,3.2791042,3.0049407,3.7701983,3.1920316,4.188223,3.3115811,0.0,0.0,0.0,4.3539014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0095105,0.0,0.0,3.8386521,3.9517362,4.150179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.053066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4800663,0.0,0.0,0.0,4.005507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHRM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0584583,0.0,0.0,0.0,4.712468,0.0,0.0,0.0,4.5378985,0.0,0.0,0.0,3.6122773,3.956653,4.509824,4.7731204,3.7443466,6.028904,6.1680517,6.211877,5.8570094,6.418968,5.5907297,0.0,0.0,0.0,5.2145987,5.2668324,3.3447344,0.0,0.0,0.0,5.868445,4.2900434,0.0,5.1816635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.063334,5.1961827,0.0,5.888137,6.512749,6.1384196,0.0,0.0,6.2316504,0.0,0.0,0.0,0.0,4.880541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3633013,0.0,5.305896,4.1992483,0.0,5.0150175,4.4814095,5.1666694,6.0269036,4.588264,0.0,0.0,4.910969,4.046311,5.4262323,0.0,0.0,0.0,0.0,4.7397404,3.9397287,0.0,4.2829533,0.0,0.0,0.0,0.0,0.0,5.7251782,0.0,4.837864,0.0,5.560618,5.28725,0.0,4.72919,0.0,0.0,5.8435364,0.0,0.0,0.0,4.950757,0.0,0.0,4.2697945,4.0072284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8942642,0.0,5.5212703,4.4238863,0.0,4.276308,4.4691358,0.0,4.6353807,0.0,0.0,5.0937243,4.12267
EHMT1,5.4446707,0.0,4.9482756,5.239253,0.0,4.4873877,4.5922413,0.0,4.475983,4.6184926,4.7879677,4.684126,4.1009903,4.5699167,4.794522,4.916098,4.5427446,4.4738812,4.6133595,4.8448343,4.335655,4.632746,4.302326,4.629389,4.734321,4.589614,4.2269545,4.5991135,4.8411474,4.852032,4.4143243,4.622924,4.15618,4.651411,4.351101,4.738186,4.270096,4.6993985,4.642518,4.722054,4.383148,4.634418,4.4348183,4.5384016,4.6880636,4.918557,5.0701003,4.536938,4.983254,4.7478666,4.895275,4.6414104,0.0,0.0,0.0,4.99411,0.0,0.0,4.7456217,4.898655,4.8551593,4.8493896,4.637908,4.7116485,4.493227,4.2954354,4.638795,4.656204,4.7433996,4.5406013,4.513127,4.797975,4.7971997,4.6032634,4.7556963,4.740452,4.6632113,4.5642366,4.773823,4.573255,4.652611,4.580635,4.540097,4.5628514,4.5439105,4.4604745,4.7480936,4.6099854,4.552139,4.5812097,4.6148734,4.632804,4.6435485,4.6259723,4.5630627,4.466921,4.598383,3.966868,4.43192,4.6425047,4.71828,4.9691753,4.52053,4.4947143,4.563298,4.5613747,4.562875,4.592101,4.347619,4.6107407,4.5693974,4.1857967,4.4885178,4.570082,4.7069674,0.0,0.0,4.5203505,4.5296383,4.570413,4.5667624,4.1959953,4.5567923,4.569468,4.625223,4.4711,4.520567,4.4666233,4.4254346,4.571928,4.53197,4.542622,4.5145707,0.0,4.634519,4.5708404,4.5270543,4.723905,4.4953203,4.496906,4.595807,4.510647,4.58298,4.58918,4.6021376,4.556233
NPM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6120667,0.0,0.0,0.0,0.0,0.0,0.0,4.1670423,3.2563434,0.0,3.61063,0.0,0.0,0.0,3.6943336,0.0,0.0,0.0,0.0,0.0,3.3117085,0.0,3.8517306,0.0,3.9146755,0.0,0.0,0.0,0.0,0.0,3.6080248,0.0,0.0,0.0,0.0,4.156778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.509128,0.0,0.0,0.0,0.0,3.3388422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.955949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1604357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FER1L6-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3201573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4521425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DHTKD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1383722,0.0,0.0,0.0,3.7981074,0.0,2.9566035,3.1262722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3537009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8366525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PENK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.312573,0.0,0.0,0.0,0.0,0.0,4.627776,0.0,4.3952956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7740474,0.0,0.0,0.0,0.0,6.513329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C4orf50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0072045,0.0,0.0,0.0,0.0,0.0,2.9819498,3.3611062,2.8062937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7797555,0.0,0.0,3.2176018,3.214501,0.0,2.9124043,3.607379,0.0,3.0706658,0.0,0.0,0.0,0.0,0.0,2.4638853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9940245,2.9798546,0.0,0.0,0.0,0.0,0.0,0.0,2.4893255,3.8637865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9433236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POLR2A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3089619,3.2277813,3.151062,3.0920663,0.0,0.0,0.0,0.0,2.9050136,3.1988578,3.843245,0.0,2.6486597,3.4708872,0.0,2.8795285,0.0,0.0,0.0,1.3201573,0.0,0.0,3.3001919,3.6890326,0.0,3.7945757,0.0,3.8725486,3.1771343,0.0,3.1529045,0.0,0.0,3.5921135,3.265409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.258746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM132C,0.0,0.0,0.0,0.0,0.0,6.5662603,5.0456886,0.0,4.0245857,4.1858926,3.8069756,4.8979187,3.7723215,0.0,0.0,0.0,0.0,4.4337897,3.6192126,4.443296,3.7825024,0.0,3.6721652,4.295156,0.0,5.855788,0.0,0.0,5.52987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.280279,5.010955,0.0,3.9897087,4.4631834,0.0,5.023658,4.685029,0.0,6.4719353,0.0,0.0,0.0,0.0,4.035153,4.6930933,4.1292973,5.6504335,5.04205,0.0,7.0977893,6.2572184,6.5785522,6.4284263,6.0945153,6.1894674,6.271679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4153733,0.0,0.0,0.0,0.0,0.0,0.0,5.411418,4.537487,0.0,0.0,0.0,6.5182047,0.0,0.0,0.0,6.067216,5.8590927,0.0,4.507759,3.5118155,0.0,5.1463537,5.0342884,6.775337,5.701,6.416495,5.524333,3.969863,0.0,4.4796014,3.9557302,4.1250625,4.863184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.103676,0.0,0.0,0.0,0.0,0.0,0.0,4.563898,4.4129543,4.2608676,0.0,0.0,0.0,0.0,0.0
TMEM132E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9596758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
