,Airway smooth muscle cell,Alveolar fibroblast 1,Alveolar fibroblast 2,Alveolar macrophage,Alveolar type 1 cell,Alveolar type 2 cell,Arterial endothelial cell,B cell,Basal cell,CD4+ T cell,CD8+ T cell,Capillary 1 cell,Capillary 2 cell,Chondrocyte,Ciliated cell,Classical DC subset 1,Classical DC subset 2,Deuterosomal cell,Goblet cell,Inflammatory monocyte,Innate lymphoid cell,Interstitial macrophage,Ionocyte,Lymphatic endothelial cell,Mast/Basophil,Mature DC subset,Megakaryocyte/Platelet,Mesothelial cell,Mucous cell,Myoepithelial cell,Natural killer cell,Neutrophil,Patrolling monocyte,Pericyte,Plasma cell,Plasmacytoid DC,Pulmonary neuroendocrine cell,Respiratory airway secretory cell,SMG Basal/Duct cell,Secondary crest myofibroblast,Secretory cell,Serous cell,Suprabasal cell,Systemic venous endothelial cell,T regulatory cell,Tuft cell,Vascular smooth muscle cell,Venous endothelial cell
SLC35F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4078796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTR3,0.0,0.0,0.0,1.0377959,0.0,0.0,0.0,0.0,0.70666605,0.0,1.2039261,0.0,0.0,0.0,0.0,1.2451957,1.0197494,0.33392778,0.64284194,0.0,0.0,0.6545012,0.73829305,0.0,0.9328655,0.9430844,0.0,0.617684,0.6287273,1.060763,0.0,0.0,1.1030318,0.0,0.0,0.0,0.0,0.0,0.63167286,0.0,0.0,0.0,0.69304717,0.0,0.0,0.5887154,0.64584893,0.0
DDX18,0.0,0.0,0.0,0.48448238,0.0,0.0,0.0,0.0,0.65842605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6192055,0.5009832,0.0,0.0,0.0,0.6767605,0.0,0.0,0.0,0.0,0.0,0.40618306,0.6468004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57969344,0.0,0.0,0.0,0.5877689,0.0,0.0,0.76285815,0.0,0.0
MARCO,0.0,0.0,0.0,2.7856379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STEAP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.309802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DBI,0.0,0.0,0.5174181,1.7092812,0.0,2.2718456,0.6832949,0.0,0.9749097,0.0,1.2744281,0.0,0.0,1.2080246,1.5070496,0.84207505,1.416002,1.5003308,1.3512688,0.8860027,0.0,0.943228,1.7566695,0.0,1.3947536,1.0251917,0.0,0.0,1.6193942,0.91593087,1.1613345,0.0,0.0,0.0,0.0,1.5986459,1.2271174,0.8727709,1.2187095,0.0,0.7796173,1.4731786,1.3518176,0.426727,0.0,1.0396106,1.0818316,0.0
CFAP221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1160309,0.0,0.0,0.42745003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EPB41L5,0.0,0.0,0.0,0.0,1.6335472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INHBB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23893104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1709304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TFCP2L1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7836559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68476236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIFK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35125446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35338026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22692949,0.0,0.0,0.0,0.30620626,0.0,0.0,0.6517136,0.0,0.0
TSN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42945707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17275438,0.0,0.0,0.0,0.0,0.0,0.0,0.66252065,0.0,0.0
GYPC,0.0,0.0,0.0,1.093822,0.0,0.0,0.0,0.0,0.0,0.0,1.3061115,0.0,0.0,0.0,0.0,0.59017885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9657997,0.0,0.0,0.0,1.1428484,0.0,1.2531917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAP3K2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5287819,0.6523503,0.25304314,0.17828816,0.0,0.0,0.56344646,0.39460236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7279246,0.0,0.0,0.28255984,0.0,0.0,0.0,0.17564288,0.0,0.0,0.0,0.0,0.0
IWS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2248973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21992102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIMS2,0.0,0.0,0.0,0.0,0.0,0.0,1.2379045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4192495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3785447
WDR33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33197933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20306265,0.0,0.0,0.0,0.42132986,0.0,0.0,0.6283055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2971462,0.0,0.0,0.0,0.31072325,0.0,0.0,0.5443051,0.0,0.0
UGGT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09181988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCDC74B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47225708,0.0,0.0,0.5924412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MZT2B,0.0,0.0,0.0,0.6933222,0.0,0.8527442,0.48877528,0.0,1.0427482,0.0,0.0,0.0,0.0,0.0,0.5551315,0.8032983,0.5148039,0.98503214,0.8882005,0.0,0.0,0.0,0.71782637,0.54042894,0.0,0.0,0.0,1.0726368,1.1745037,1.5076653,0.0,0.0,0.0,0.0,0.0,0.91491294,0.5238217,0.94038856,1.1211375,0.0,0.69349736,0.85346586,1.1325805,0.0,0.0,0.9391334,1.1215266,0.0
VMA22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14550686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IMP4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14229013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28060752,0.0,0.0,0.0,0.23081456,0.0,0.0,0.44818693,0.0,0.0
PTPN18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.31574,0.0,0.2951823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.281228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLEKHB2,0.0,0.0,0.0,0.6021105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5229949,0.62619066,0.3657264,0.0,0.0,0.0,0.8094064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27343756,0.0,0.0,0.0,0.32060236,0.0,0.0,0.48639628,0.0,0.0
MZT2A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5781991,0.0,0.0,0.0,0.0,0.0,0.0,0.72445375,0.0,1.2546487,0.44267765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65155756,0.6859099,0.87635636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6014203,0.0,0.0,0.20458436,0.6780707,0.0,0.0,0.5156214,0.0,0.0
CCDC74A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0428255,0.0,0.0,1.8459713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCKAP5,0.0,0.0,0.0,0.0,2.1781127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGAT5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2116573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7296414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAP3K19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65478426,0.0,0.0,0.42952472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAB3GAP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098338954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UBXN4,0.0,0.0,0.8309527,0.7572362,0.0,0.5229529,0.67241204,0.0,0.9082997,0.0,0.0,0.0,0.0,0.0,1.0083772,0.5012524,0.6149595,1.1532831,0.9772239,0.0,0.0,0.0,1.1576533,0.0,0.0,0.0,0.0,1.0781075,0.95712256,0.729395,0.0,0.0,0.0,0.0,0.4546819,0.83960116,0.4349398,0.0,1.0719886,0.0,0.5171901,0.5904479,0.9206867,0.0,0.0,1.029414,0.0,0.0
DARS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42743012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08027064,0.2862807,0.0,0.0,0.0,0.6545572,0.0,0.0,0.0,0.0,0.0,0.19237508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36301395,0.0,0.0,0.0,0.43524748,0.0,0.0,0.67903185,0.0,0.0
CXCR4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8447047,0.0,2.174096,2.064421,0.0,0.0,0.0,0.0,1.3974522,1.7072275,0.0,0.0,0.0,3.0924852,0.0,0.0,0.0,0.0,1.8175516,0.0,0.0,0.0,0.0,2.0598786,0.0,1.1178423,0.0,0.0,2.4735794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7075049,0.0,0.0,0.0
HNMT,0.0,0.0,0.0,1.1026284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4880697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49301624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7596849,0.4419184,0.0,0.7178295,0.0,0.27550906,0.0,0.0,0.0,0.0,0.0
KYNU,0.0,0.0,0.0,0.5685952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4084857,0.0,0.17818773,1.8750353,0.0,1.0388863,0.0,0.0,0.0,1.9143568,0.0,0.0,0.0,0.0,0.0,0.0,0.96245766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5836715,0.0,0.0
ARHGAP15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9289606,0.0,1.6294134,0.0,0.0,0.0,0.0,0.0,0.6663202,0.7743022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3846563,0.0,0.0,0.0
ZEB2,0.0,0.8344041,0.0,0.84072375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4522038,0.0,0.0,2.488029,0.0,2.319949,0.0,0.0,1.1087134,1.1537755,0.0,0.0,0.0,0.0,1.4803386,0.0,1.8971388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LYPD6B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39988607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MMADHC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48158014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78002286,0.53399915,0.0,0.0,0.0,0.54337454,0.0,0.0,0.0,0.0,0.0,0.39442816,0.31632724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4211672,0.0,0.0,0.0,0.49294388,0.0,0.0,0.54817975,0.0,0.0
RND3,0.0,0.0,0.0,0.5326891,0.0,0.0,0.0,0.0,0.9145169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82041335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5240745,0.0,0.41011864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40463352,0.0,0.0,0.0,0.8695384,0.0,0.0,0.0,0.0,0.0
NMI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033535864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RIF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28283092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARL5A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4626671,0.41262436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3227623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FMNL2,0.0,0.0,0.0,0.35086846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7704628,0.0,0.0,0.0,0.0,0.0,1.0966165,0.0,0.0,0.0,0.70870215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58187664,0.0,0.0
PRPF40A,0.0,0.0,0.0,0.4889642,0.0,0.0,0.0,0.0,0.6480917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7470461,0.5915828,0.0,0.0,0.0,0.7092545,0.0,0.0,0.0,0.0,0.0,0.40143937,0.3322632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62122345,0.0,0.0,0.0,0.7077818,0.0,0.0,0.89507556,0.0,0.0
ARL6IP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18334514,0.0,0.0
RPRM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7838864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NR4A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57669926,0.83115995,0.36357152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GALNT5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5369509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYTIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.456164,1.3136184,0.0,0.0,0.0,0.0,0.8557676,1.0883193,0.0,0.0,0.0,0.62602454,0.0,0.0,0.0,0.0,1.5034361,0.0,0.0,0.0,0.0,1.5009933,0.0,1.4890511,0.0,0.17687005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.629638,0.0,0.0,0.0
PKP4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3105919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3914768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAPL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5006886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60822654,0.0,0.0,0.0,0.0,0.0
BAZ2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17654793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24761808,0.3920862,0.0,0.0,0.0,0.5230591,0.0,0.0,0.0,0.0,0.0,0.27914497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4970932,0.0,0.0,0.0,0.31793213,0.0,0.0,0.58923066,0.0,0.0
MARCHF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34373915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30833793,0.0,0.0,0.0,0.1998238,0.0,0.0,0.38704926,0.0,0.0
CD302,0.0,0.0,0.0,0.6623942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3132599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITGB6,0.0,0.0,0.0,0.0,0.0,0.5723231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBMS1,0.0,0.0,1.1310568,0.28196144,0.0,0.0,0.0,0.0,0.18730736,0.0,0.0,0.0,1.1822414,0.0,0.0,0.0,0.0,0.16148472,0.0,0.0,0.0,0.61679924,0.0,0.0,0.0,0.0,0.0,1.0781075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26619688,0.0,0.0,0.0,0.18366052,0.0,0.0,0.0,0.0,0.0
TANK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6178416,0.0,0.300709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83818376,0.0,0.0,0.0,0.66844624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31038785,0.0,0.0,0.0,0.17064887,0.0,0.0,0.0,0.0,0.0
PSMD14,0.0,0.0,0.0,0.36806697,0.0,0.0,0.0,0.0,0.360323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6338295,0.45311588,0.0,0.0,0.0,0.63426626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39543685,0.0,0.0,0.0,0.4926197,0.0,0.0,0.49594828,0.0,0.0
GCA,0.0,0.0,0.0,0.85991293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9251318,0.0,0.0,0.0,0.0,0.0,0.0,0.19633253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COBLL1,0.0,0.0,0.0,0.0,0.0,0.44365585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12501442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GALNT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45649174,0.48592287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7617136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44871715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCN9A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.607579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCN7A,0.0,2.391105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STK39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3893836,0.0,0.0,0.0,0.0,0.0,0.41753104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2912178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
