clusterName,NSForest_markers,f_score,onTarget,precision,recall
Vip_21,"['ROR2', 'NPNT']",0.723404255319149,0.1797867864370346,0.918918918918919,0.3908045977011494
Vip_17,"['PENK', 'PARD3B']",0.5909694555112882,0.1351240873336792,0.7876106194690266,0.2956810631229236
Vip_23,"['KCNH8', 'EDNRA', 'KMO']",0.5527318932655655,0.0614592358469963,0.6170212765957447,0.3901345291479821
Vip_9,"['SLC7A11', 'NPR3', 'PPP1R1C']",0.5945121951219512,0.1128746643662452,0.6842105263157895,0.39
OPC_1,"['OLIG2', 'PDGFRA']",0.8079268292682927,0.5862091779708862,0.9906542056074766,0.4649122807017544
Endo_1,"['IFI27', 'COLEC12', 'NDUFA4L2']",0.6880733944954128,0.4581608176231384,0.75,0.5172413793103449
Vip_12,"['SLC7A11', 'HCRTR2', 'KIT']",0.5640243902439024,0.0653364732861518,0.6379310344827587,0.3854166666666667
Sncg_4,"['LINC01539', 'DCN']",0.6306818181818182,0.3141455948352813,0.7551020408163265,0.3801369863013699
Sncg_2,"['ARHGAP36', 'MEGF11', 'CA10']",0.6633380884450785,0.0598962977528572,0.8532110091743119,0.350943396226415
Sncg_1,"['BCAS1', 'ADAM33', 'TAFA4']",0.584192439862543,0.1222008094191551,0.7816091954022989,0.2905982905982906
Sncg_3,"['TAFA4', 'SYT10', 'MEGF11', 'TAFA1']",0.4672897196261682,0.0750176012516021,0.6329113924050633,0.228310502283105
Sncg_5,"['TMEM47', 'LINC00299', 'RELN']",0.6337271750805585,0.0438552647829055,0.6941176470588235,0.4701195219123506
Sncg_8,"['NDST4', 'HTR2C', 'IL1RAPL2']",0.5045871559633027,0.0536365918815135,0.7021276595744681,0.237410071942446
Sncg_6,"['SEMA3C', 'ADAMTSL1', 'SDK2', 'THSD7B']",0.4567022538552787,0.0318474173545837,0.55,0.2720848056537102
Vip_16,"['NDST4', 'HTR2C', 'PTN', 'CHD7']",0.4233128834355828,0.0543135777115821,0.5433070866141733,0.2247557003257329
Vip_28,"['LGR5', 'HTR2C', 'DCN']",0.5145118733509235,0.0691169053316116,0.7647058823529411,0.2228571428571428
Vip_5,"['LINC01630', 'THSD4', 'MEGF11', 'KMO']",0.4596100278551532,0.0578263476490974,0.5546218487394958,0.2727272727272727
Vip_19,"['CBLN1', 'DCN']",0.4141414141414141,0.2740613222122192,0.640625,0.1715481171548117
Vip_1,"['FLT1', 'TBL1X', 'SHISA8', 'RNF144B']",0.44543429844098,0.0487591922283172,0.6451612903225806,0.1990049751243781
Vip_2,"['FLT1', 'IGFBP5', 'SLC22A3']",0.4108391608391608,0.1524527966976165,0.5595238095238095,0.1991525423728813
Vip_13,"['DIRAS3', 'ST18']",0.43026706231454,0.5562716722488403,0.4578947368421052,0.3466135458167331
Vip_10,"['ABI3BP', 'KCNG2', 'PARD3B', 'ADAMTS6']",0.5897435897435898,0.0450693890452384,0.8625,0.260377358490566
Vip_11,"['PTH2R', 'ABI3BP', 'MCTP2']",0.53156146179402,0.1598059237003326,0.7111111111111111,0.2644628099173554
Vip_20,"['CBLN1', 'VIPR2', 'PPP1R1C', 'SLC22A3']",0.3980446927374301,0.126975730061531,0.475,0.2415254237288135
Vip_14,"['ST18', 'KCNH8', 'CA10']",0.625,0.1044768020510673,0.7239263803680982,0.4041095890410959
Vip_6,"['PBX3', 'IQGAP2', 'PARD3B', 'NTNG1']",0.5632823365785814,0.0542142391204834,0.7941176470588235,0.2604501607717042
Vip_15,"['SVIL', 'VIP']",0.6314580941446614,0.0424782484769821,0.7638888888888888,0.3728813559322034
Vip_25,"['NOX4', 'FBN2']",0.5791190864600326,0.2146446108818054,0.7802197802197802,0.285140562248996
Vip_4,"['NKAIN1', 'ABI3BP', 'VCAN']",0.5369127516778524,0.1845060586929321,0.6666666666666666,0.3018867924528302
Vip_18,"['RXRG', 'NDST4', 'CRH']",0.4137447405329593,0.0649904757738113,0.5514018691588785,0.2070175438596491
Vip_3,"['PPP1R1C', 'OPRM1', 'TRPC6']",0.4361179361179361,0.039777185767889,0.5220588235294118,0.2629629629629629
Vip_24,"['NPR3', 'ENHO', 'PPP1R1C']",0.3926701570680628,0.1077971458435058,0.4838709677419355,0.2238805970149253
Vip_22,"['LOXHD1', 'SRR', 'PPIF', 'CXCL12']",0.5555555555555556,1.0,0.75,0.2727272727272727
Oligo_2,"['MBOAT1', 'ANLN']",0.8,0.6398150324821472,0.962406015037594,0.4776119402985074
Oligo_3,"['EMC10', 'PLP1']",0.6687898089171974,0.3783982396125793,0.863013698630137,0.3519553072625698
Oligo_4,"['TRIM59', 'OPALIN', 'CERCAM']",0.5172413793103449,0.3283547759056091,0.6048387096774194,0.3275109170305676
Oligo_1,"['CERCAM', 'DOCK5']",0.2375152253349573,0.2158329784870147,0.2108108108108108,0.4814814814814814
Micro/PVM_1,"['APBB1IP', 'P2RY12']",0.9324596774193548,1.0,0.9736842105263158,0.7974137931034483
VLMC_2,"['SLC19A1', 'SLC6A12']",0.8622559652928417,0.5486812591552734,0.9085714285714286,0.7162162162162162
VLMC_1,"['TAGLN', 'ACTA2']",0.8761329305135952,1.0,0.9508196721311476,0.6666666666666666
Endo_2,"['HERC2P3', 'PRKCH']",0.8466312056737588,0.5323448181152344,0.90521327014218,0.6725352112676056
Astro_4,"['PPP1R3C', 'ETNPPL', 'SLC14A1']",0.4977628635346756,0.2685615122318268,0.5460122699386503,0.3677685950413223
Astro_3,"['HEPN1', 'F3', 'AGT', 'AQP4']",0.5700712589073634,0.2770450413227081,0.631578947368421,0.4102564102564102
Astro_1,"['COL5A3', 'SLC1A3']",0.676829268292683,0.1514824330806732,0.7602739726027398,0.4703389830508475
Astro_2,"['LINC01411', 'WDR49']",0.5893186003683242,0.5422646999359131,0.9411764705882352,0.2361623616236162
Astro_5,"['AQP1', 'GFAP']",0.7561307901907357,0.6420689821243286,0.8809523809523809,0.4826086956521739
