software_version,cluster_header,clusterName,clusterSize,f_score,precision,recall,TN,FP,FN,TP,marker_count,NSForest_markers,binary_genes,onTarget
4.1,author_cell_type,HAC4,5000,0.5455895795246801,0.6110044785668586,0.382,376913,1216,3090,1910,3,"['HDC', 'LINC03122', 'INSYN2B']","['ENSG00000255132', 'ACTN2', 'HDC', 'LINC03122', 'ENSG00000226965', 'INSYN2B', 'THSD4', 'PDE1C', 'KIAA1217', 'CDH20']",0.1805603206157684
4.1,author_cell_type,HAC9,5000,0.8221797323135756,0.8955741972808794,0.6192,377768,361,1904,3096,2,"['HDC', 'RNF220']","['ENSG00000255132', 'ACTN2', 'HDC', 'ENSG00000226965', 'RNF220', 'CARTPT', 'SLC44A5', 'THSD4', 'CDH8', 'OLFM3']",0.1775465011596679
4.1,author_cell_type,HAC50,1561,0.6927642090846838,0.8609929078014185,0.3888532991672005,381470,98,954,607,2,"['RASEF', 'NXPH2']","['RASEF', 'LINC00616', 'GRB14', 'CIBAR1-DT', 'GLRA3', 'NXPH2', 'SHISA6', 'DGKB', 'EPHA3', 'KIAA1217']",0.3503365814685821
4.1,author_cell_type,HAC21,5000,0.7544977511244377,0.9654676258992806,0.4026,378057,72,2987,2013,2,"['PKD2L1', 'GABRA1']","['PKD2L1', 'NKAIN4', 'ATF5', 'GABRA1', 'CIBAR1-DT', 'SHISA9', 'LAMP5', 'SEMA3E', 'GABRB2', 'RGS6']",0.5684094429016113
4.1,author_cell_type,HAC91,74,0.3631284916201117,0.3661971830985915,0.3513513513513513,383010,45,48,26,6,"['ENSG00000253693', 'LINC03000', 'NXPH2', 'ENSG00000271774', 'LAMP5', 'TSHZ2']","['ENSG00000253693', 'LINC03000', 'NXPH2', 'ENSG00000271774', 'LAMP5', 'TSHZ2', 'TMEM132D', 'IGF2BP2', 'AK5', 'ENSG00000234352']",0.054865188896656
4.1,author_cell_type,HAC32,4645,0.7330930177885746,0.9221291276490884,0.4027987082884822,378326,158,2774,1871,3,"['NPHS1', 'OTOGL', 'LINC03000']","['MCHR2', 'MCHR2-AS1', 'NPHS1', 'ENSG00000253693', 'OTOGL', 'LINC03000', 'ITGA11', 'ENSG00000226149', 'ARHGAP18', 'EBF3']",0.1662591248750686
4.1,author_cell_type,HAC42,2695,0.7110300820419325,0.8764044943820225,0.4051948051948052,380280,154,1603,1092,2,"['LINC03000', 'PRDM8']","['LINC02143', 'ENSG00000253693', 'OTOGL', 'LINC03000', 'PRDM8', 'LINC03124', 'EBF3', 'NCAM2', 'SLC2A13', 'ENSG00000228222']",0.1440931558609008
4.1,author_cell_type,HAC84,117,0.6902356902356902,0.9111111111111112,0.3504273504273504,383008,4,76,41,4,"['MCHR2', 'ENSG00000253693', 'ENSG00000254951', 'PDE6A']","['MCHR2-AS1', 'MCHR2', 'ENSG00000253693', 'LINC03000', 'ENSG00000254951', 'PDE6A', 'ARHGAP18', 'EYS', 'DISC1', 'CDH8']",0.1075377613306045
4.1,author_cell_type,HAC40,3095,0.7151611717122196,0.9218009478672986,0.377059773828756,379935,99,1928,1167,2,"['SMOC1', 'COL24A1']","['SMOC1', 'LINC02351', 'COL24A1', 'ENSG00000226965', 'IL1RAPL2', 'STXBP6', 'THSD4', 'NR2F2-AS1', 'GRIK1', 'SORCS1']",0.5995908379554749
4.1,author_cell_type,HAC13,5000,0.78761429758936,0.9639677829588807,0.4548,378044,85,2726,2274,2,"['LINC01036', 'IL1RAPL2']","['FGD5', 'LINC01036', 'LINC01320', 'ENSG00000286415', 'IL1RAPL2', 'BEND7', 'CDH13', 'RASGRF2', 'BRINP3', 'RPH3A']",0.3381823301315307
